id,created_at,title,description,hook,platform_suggestion,status,scheduled_at,notes,user_id,caption,cta,hashtags,team_id
5b2e85bc-92a5-4173-9715-4f1fa3251336,2025-12-14 21:39:48.703653+00,Test Idea 28,Description for test idea 28,Hook 28,"[""Instagram""]",Pending,,,5610e481-186e-4ec1-89aa-775c5214bdfc,Caption for idea 28,Test CTA,#test #api,
5bec49ec-7821-49ba-880e-0828fd1e914b,2025-12-14 21:41:17.686608+00,Test Idea 7,Description for test idea 7,Hook 7,"[""Instagram""]",Pending,,,5610e481-186e-4ec1-89aa-775c5214bdfc,Caption for idea 7,Test CTA,#test #api,
5cb1dfb5-ae8b-4ccf-9b07-eab597bf61b4,2025-12-14 21:39:53.035573+00,Test Idea 37,Description for test idea 37,Hook 37,"[""Instagram""]",Pending,,,5610e481-186e-4ec1-89aa-775c5214bdfc,Caption for idea 37,Test CTA,#test #api,
5cd06764-0ab9-433d-b27c-3cc8687c2966,2025-12-14 21:40:08.626513+00,Test Idea 2,Description for test idea 2,Hook 2,"[""Instagram""]",Pending,,,5610e481-186e-4ec1-89aa-775c5214bdfc,Caption for idea 2,Test CTA,#test #api,
5fabc49b-2808-4d6f-92c7-3334a6e298c1,2025-12-14 21:39:46.743366+00,Test Idea 35,Description for test idea 35,Hook 35,"[""Instagram""]",Pending,,,5610e481-186e-4ec1-89aa-775c5214bdfc,Caption for idea 35,Test CTA,#test #api,
610b06bd-2af7-426b-9d55-b9588cda3717,2025-12-11 03:16:25.006867+00,VS Reel: Manual Marketing vs Smart Marketing for the Family Man,"A side-by-side comparison demonstrating how smart digital tactics outsmart time-consuming manual efforts, addressing burnout and inefficiency challenges for fathers. Helps dads visualize an easier path to marketing wins.",Still grinding through hours of marketing? See how smarter dads do it faster.,Instagram,Pending,,,99c676fd-3c66-4b26-a9e3-a0c41c271ca4,,,,
611920b4-44fb-4432-b9ea-6d5d8dcb8d6b,2025-12-14 21:39:51.345872+00,Test Idea 41,Description for test idea 41,Hook 41,"[""Instagram""]",Pending,,,5610e481-186e-4ec1-89aa-775c5214bdfc,Caption for idea 41,Test CTA,#test #api,
61327b03-4a7e-409d-bbac-208750dba41e,2025-12-11 02:44:25.851077+00,Reality Check: Balancing Fatherhood and Digital Marketing,A candid podcast episode featuring fellow dads sharing how they balance digital marketing ambitions without burnout. This solves your concern about managing professional growth while being present for your family.,'You can grow your marketing career and still be the dad your kids need' - hear how others make it work.,Spotify Podcast,Pending,,,99c676fd-3c66-4b26-a9e3-a0c41c271ca4,,,,
6175a47c-82c2-4a3e-b5c1-11c67b013e5c,2025-12-14 21:53:51.252828+00,Test Idea 2,Description for test idea 2,Hook 2,"[""Instagram""]",Pending,,,5610e481-186e-4ec1-89aa-775c5214bdfc,Caption for idea 2,Test CTA,#test #api,
61aa132e-aa53-4297-af48-35b8f6bfdd2e,2025-12-12 21:07:58.051843+00,Test,test,test,"[""Instagram""]",Pending,,,99c676fd-3c66-4b26-a9e3-a0c41c271ca4,test,test,test,
61fc2c60-b143-4642-b1f6-7891d6c33cda,2025-12-14 21:39:27.728394+00,Test Idea 15,Description for test idea 15,Hook 15,"[""Instagram""]",Pending,,,5610e481-186e-4ec1-89aa-775c5214bdfc,Caption for idea 15,Test CTA,#test #api,
62a996df-cf7e-4289-81a5-08e4c3e60a4e,2025-12-14 21:39:31.560319+00,Test Idea 30,Description for test idea 30,Hook 30,"[""Instagram""]",Pending,,,5610e481-186e-4ec1-89aa-775c5214bdfc,Caption for idea 30,Test CTA,#test #api,
6371c998-94a7-4769-aa7a-f26de388a5bb,2025-12-14 21:47:58.62365+00,Test Idea 9,Description for test idea 9,Hook 9,"[""Instagram""]",Pending,,,5610e481-186e-4ec1-89aa-775c5214bdfc,Caption for idea 9,Test CTA,#test #api,
6414f918-af17-493b-aa10-27491ce819ea,2025-12-14 21:39:40.636757+00,Test Idea 30,Description for test idea 30,Hook 30,"[""Instagram""]",Pending,,,5610e481-186e-4ec1-89aa-775c5214bdfc,Caption for idea 30,Test CTA,#test #api,
65348f1e-c4f3-4ffc-ab83-6e88dba5c2d4,2025-12-14 21:39:59.864045+00,Test Idea 50,Description for test idea 50,Hook 50,"[""Instagram""]",Pending,,,5610e481-186e-4ec1-89aa-775c5214bdfc,Caption for idea 50,Test CTA,#test #api,
655abdaf-3059-457f-b466-89117e26fe16,2025-12-10 19:36:45.121455+00,Soccer Legends and Their Signature Moves Breakdown,"Create a Text Post series that highlights legendary soccer players and breaks down their signature moves step-by-step, teaching fans how to emulate them during play. Include tactical insights for a deeper educational value.",Master Ronaldo’s iconic step-over move in just 3 simple steps.,Facebook,Pending,,,99c676fd-3c66-4b26-a9e3-a0c41c271ca4,,,,
655ae71c-869b-4c1a-8aa3-8110adf939b5,2025-12-14 21:39:48.116607+00,Test Idea 42,Description for test idea 42,Hook 42,"[""Instagram""]",Pending,,,5610e481-186e-4ec1-89aa-775c5214bdfc,Caption for idea 42,Test CTA,#test #api,
655c5f19-8d12-4194-bcc1-bac6d2f8e6c9,2025-12-10 19:04:50.131434+00,5 Time-Saving Hacks Carousel,"Design a carousel post showcasing 5 witty, unconventional hacks that busy moms can use to reclaim their time. Each slide should have a playful tip with a hint of humor and practical application.","\""Because who has time to waste? Here are 5 hacks to get more minutes back in your chaotic day.\","[""General""]",Pending,2025-12-22 09:00:00+00,,99c676fd-3c66-4b26-a9e3-a0c41c271ca4,,,,
656d5cd1-3a45-4e94-b1e6-0a269da61558,2025-12-14 21:40:04.847768+00,Test Idea 32,Description for test idea 32,Hook 32,"[""Instagram""]",Pending,,,5610e481-186e-4ec1-89aa-775c5214bdfc,Caption for idea 32,Test CTA,#test #api,
65ad228f-dad1-417a-bbd5-09a79dd43b86,2025-12-14 21:54:14.491393+00,How to Identify and Resolve Bottlenecks in Performance Testing,Focus on the specific pain point of performance bottlenecks during testing phases and provide a clear framework for identifying and addressing them effectively.,'Struggling to find where your app slows down during performance tests?',LinkedIn,Pending,,,5610e481-186e-4ec1-89aa-775c5214bdfc,"Performance bottlenecks can seriously impact your application's user experience and scalability. In this post, we break down a step-by-step approach to pinpoint bottlenecks using profiling tools and load testers. Learn how to interpret results, prioritize issues, and optimize code or infrastructure to alleviate pressure points. Mastering this process ensures your tests lead to meaningful improvements and reliable releases.",Save this post for your next performance test cycle!,#PerformanceTesting #QAEngineering #LoadTesting #SoftwareTesting #TestingTips #PerformanceOptimization #TechQA #QualityAssurance #DevOps #TestingTools,
662544ba-530b-42fb-a0b5-7b6ce46ec2b3,2025-12-11 02:54:10.350798+00,Balancing Act: How to Grow Your Marketing Income Without Burning Out,"Explore sustainable growth strategies that prevent burnout, helping tired working fathers steadily improve their financial situation while preserving energy for family.",You don’t have to sacrifice your health or family to reach financial freedom — here’s a better way,Instagram,Pending,,,99c676fd-3c66-4b26-a9e3-a0c41c271ca4,,,,
6657bcf8-1d9e-4327-b83c-a1b83e0bd27e,2025-12-14 20:58:41.340207+00,Manual Test Idea,,,[],Pending,,,5610e481-186e-4ec1-89aa-775c5214bdfc,,,,
669da8a0-a178-4f6f-9301-e97bfc52031d,2025-12-11 03:19:47.958255+00,Top 5 Online Marketing Tools Every Busy Father Should Use,This practical list helps dads optimize their limited time by using the best digital marketing tools to accelerate income generation. It addresses efficiency pain points directly.,'Get more done in less time: the essential marketing toolkit for fathers who hustle.',Instagram,Pending,,,99c676fd-3c66-4b26-a9e3-a0c41c271ca4,,,,
6771e409-d0f6-4bbe-b40f-d002b91cbb42,2025-12-14 21:54:14.491393+00,How to Align Performance Testing with Business Goals,Focus on the goal of synchronizing performance tests with broader business objectives to provide actionable insights to stakeholders.,'Want your performance tests to drive real business impact? Here's how.',LinkedIn,Pending,,,5610e481-186e-4ec1-89aa-775c5214bdfc,"Performance testing isn’t just a technical checkpoint—it’s a strategic tool to ensure applications meet user expectations and business SLAs. This post guides QA professionals on linking test scenarios and success criteria directly to key business goals like customer retention, revenue impact, and scalability. Learn how to articulate these connections to stakeholders and prioritize tests that matter most to business outcomes.",Save this framework to align your tests with business value!,#PerformanceTesting #BusinessGoals #QAEngineering #LoadTesting #QualityAssurance #SoftwareTesting #TestingStrategy #DevOps #TechQA #PerformanceMetrics,
6893702c-3f1b-4068-83f2-49649faa0ca7,2025-12-14 21:41:13.930945+00,Test Idea 1,Description for test idea 1,Hook 1,"[""Instagram""]",Pending,,,5610e481-186e-4ec1-89aa-775c5214bdfc,Caption for idea 1,Test CTA,#test #api,
68fe901d-023f-4530-b59f-2a586c63c509,2025-12-11 03:10:26.500029+00,Ask a Pro: Live Q&A on Balancing Fatherhood and Marketing Career,A live session featuring a marketing dad expert answering common struggles and sharing real solutions. This content meets the pain point of feeling isolated and the desire for actionable advice in balancing roles.,Get answers to 'how successful dads juggle marketing and family without losing their mind.',Instagram Live,Pending,,,99c676fd-3c66-4b26-a9e3-a0c41c271ca4,,,,
6a36622a-6025-4b30-8c89-759cd4352685,2025-12-14 21:39:53.67352+00,Test Idea 7,Description for test idea 7,Hook 7,"[""Instagram""]",Pending,,,5610e481-186e-4ec1-89aa-775c5214bdfc,Caption for idea 7,Test CTA,#test #api,
6ad639ea-c8c8-41f6-837c-0932dd8af47f,2025-12-14 21:39:50.445407+00,Test Idea 32,Description for test idea 32,Hook 32,"[""Instagram""]",Pending,,,5610e481-186e-4ec1-89aa-775c5214bdfc,Caption for idea 32,Test CTA,#test #api,
6add67e7-fade-4da1-8355-a14d717fb645,2025-12-14 21:41:38.210275+00,Master the Art of Continuous Performance Testing,Focus on the goal of integrating performance tests into CI/CD pipelines seamlessly to catch regressions early.,'Want to catch performance issues before they hit production?',LinkedIn,Pending,,,5610e481-186e-4ec1-89aa-775c5214bdfc,Continuous performance testing is a game changer for delivering high-quality applications. Implement automated tests within your CI/CD pipeline that run with every build using tools like JMeter or Gatling. Set thresholds to automatically fail builds if response times degrade. This approach not only saves time but ensures consistent user experience with every release.,Try adding performance tests to your pipeline this sprint!,#ContinuousTesting #PerformanceTesting #CICD #Automation #QAEngineers #DevOps #TestAutomation #SoftwareQuality #PerformanceEngineering #BuildQuality,
6ba841e0-7a66-46c1-89b5-7ff595d5a0b4,2025-12-14 21:39:46.901034+00,Test Idea 49,Description for test idea 49,Hook 49,"[""Instagram""]",Pending,,,5610e481-186e-4ec1-89aa-775c5214bdfc,Caption for idea 49,Test CTA,#test #api,
6c17611f-aaea-460c-93f3-da1f6c9a7993,2025-12-11 02:54:10.350798+00,"High-Impact, Low-Time Marketing Strategies for Busy Dads","Share actionable, time-efficient marketing strategies specifically for exhausted fathers struggling with tight schedules and finances, enabling them to increase income without sacrificing family hours.",No more choosing between paying the bills and being there for your family — here’s how to do both,Instagram,Pending,,,99c676fd-3c66-4b26-a9e3-a0c41c271ca4,,,,
6c76c532-2b3f-4bba-a620-720017bd5bf5,2025-12-14 21:41:14.196728+00,Test Idea 10,Description for test idea 10,Hook 10,"[""Instagram""]",Pending,,,5610e481-186e-4ec1-89aa-775c5214bdfc,Caption for idea 10,Test CTA,#test #api,
6caf1a0c-2cf3-4ddf-9d7f-b850b8cc6c47,2025-12-11 05:21:39.930385+00,Achieve Your Goal of Buying a Home with Vegan Hustles,A practical content series outline connecting vegan side hustle income to achieving the big life goal of homeownership.,'Dreaming of owning your own home? Here's how your vegan knowledge can help make it real.',Instagram,Pending,,,99c676fd-3c66-4b26-a9e3-a0c41c271ca4,,,,
6cb43548-8ccc-4e33-917f-00354a239cf1,2025-12-14 21:40:17.738454+00,Test Idea 35,Description for test idea 35,Hook 35,"[""Instagram""]",Pending,,,5610e481-186e-4ec1-89aa-775c5214bdfc,Caption for idea 35,Test CTA,#test #api,
6d205f5c-4c39-4b3b-8c6d-93ec09449be0,2025-12-14 21:47:58.628+00,Test Idea 10,Description for test idea 10,Hook 10,"[""Instagram""]",Pending,,,5610e481-186e-4ec1-89aa-775c5214bdfc,Caption for idea 10,Test CTA,#test #api,
6d4ed0da-84a3-44ae-9b22-a2b3312b7329,2025-12-14 21:40:06.986664+00,Test Idea 14,Description for test idea 14,Hook 14,"[""Instagram""]",Pending,,,5610e481-186e-4ec1-89aa-775c5214bdfc,Caption for idea 14,Test CTA,#test #api,
6dae6b0d-e258-4b18-b6bd-6c9025ee2c0e,2025-12-11 05:25:30.138751+00,Debunking Vegan Myths Every Busy Dad Should Know,"Address common burning questions and misconceptions busy fathers have about veganism with factual, professional insights.",'Think vegan diets can’t support an active dad’s lifestyle? Think again.',Instagram,Pending,,,99c676fd-3c66-4b26-a9e3-a0c41c271ca4,"Many dads hold myths about veganism—like it lacks protein or is expensive. Let’s bust these myths professionally. A well-planned vegan diet can support energy needs for your marketing job and active family life, often at a lower grocery cost. Understanding this can help you confidently embrace vegan living without second thoughts.",Tag a dad who needs to hear this truth about vegan diets.,#VeganMyths #BusyDads #VeganNutrition #MarketingDad #HealthyLiving #VeganFacts #FamilyHealth #PlantBased #VeganLife #MythBusting,
6dc26938-1b7f-407d-9388-be8ddbdf3aec,2025-12-10 21:49:50.349998+00,Vibe Coding 101 for the Code Clueless,"Create a short video explaining vibe coding in the simplest, funniest way possible, using everyday analogies no coders will get. Use playful animations to keep it light and engage viewers who think coding is rocket science.",Think coding is like wizardry? Let me show you vibe coding with zero spells required!,TikTok,Pending,,,99c676fd-3c66-4b26-a9e3-a0c41c271ca4,,,,
6e23d83a-35f1-4a03-93ea-7b7a70ad42d9,2025-12-14 21:39:29.564172+00,Test Idea 8,Description for test idea 8,Hook 8,"[""Instagram""]",Pending,,,5610e481-186e-4ec1-89aa-775c5214bdfc,Caption for idea 8,Test CTA,#test #api,
6e29fa1a-8ab4-4d3e-ae4b-292517ba52ec,2025-12-14 21:39:41.879063+00,Test Idea 42,Description for test idea 42,Hook 42,"[""Instagram""]",Pending,,,5610e481-186e-4ec1-89aa-775c5214bdfc,Caption for idea 42,Test CTA,#test #api,
6e8f110d-ef18-407c-9b30-76cb9e94b330,2025-12-14 21:39:54.023143+00,Test Idea 13,Description for test idea 13,Hook 13,"[""Instagram""]",Pending,,,5610e481-186e-4ec1-89aa-775c5214bdfc,Caption for idea 13,Test CTA,#test #api,
6f351ac8-d252-4c9a-b52c-a1bc5ef896da,2025-12-14 21:39:46.638235+00,Test Idea 20,Description for test idea 20,Hook 20,"[""Instagram""]",Pending,,,5610e481-186e-4ec1-89aa-775c5214bdfc,Caption for idea 20,Test CTA,#test #api,
70d9b736-0da6-4c42-bc19-a720cdff32ff,2025-12-14 21:39:26.621005+00,Test Idea 4,Description for test idea 4,Hook 4,"[""Instagram""]",Pending,,,5610e481-186e-4ec1-89aa-775c5214bdfc,Caption for idea 4,Test CTA,#test #api,
71ba6fd5-6d47-448e-b52b-28f1e89d4b80,2025-12-14 21:40:00.380436+00,Test Idea 48,Description for test idea 48,Hook 48,"[""Instagram""]",Pending,,,5610e481-186e-4ec1-89aa-775c5214bdfc,Caption for idea 48,Test CTA,#test #api,
71f6697f-2eb3-4bc5-ad79-dabad22b9cda,2025-12-14 21:40:00.786481+00,Test Idea 44,Description for test idea 44,Hook 44,"[""Instagram""]",Pending,,,5610e481-186e-4ec1-89aa-775c5214bdfc,Caption for idea 44,Test CTA,#test #api,
722700f9-d365-4912-b0fa-a58cd508d683,2025-12-14 21:39:34.730252+00,Test Idea 47,Description for test idea 47,Hook 47,"[""Instagram""]",Pending,,,5610e481-186e-4ec1-89aa-775c5214bdfc,Caption for idea 47,Test CTA,#test #api,
728949f5-bbb6-4c25-935d-0866d87e0844,2025-12-14 20:11:28.198319+00,Manual Test Idea,,,[],Pending,,,5610e481-186e-4ec1-89aa-775c5214bdfc,,,,
731a1a9c-b489-4fc5-8578-eb70a01ddfaa,2025-12-14 21:40:01.041819+00,Test Idea 3,Description for test idea 3,Hook 3,"[""Instagram""]",Pending,,,5610e481-186e-4ec1-89aa-775c5214bdfc,Caption for idea 3,Test CTA,#test #api,
7324028b-51f2-462b-87f2-38b193556ac7,2025-12-14 21:39:53.507167+00,Test Idea 6,Description for test idea 6,Hook 6,"[""Instagram""]",Pending,,,5610e481-186e-4ec1-89aa-775c5214bdfc,Caption for idea 6,Test CTA,#test #api,
7346e5da-3ca7-4454-a543-7e232c23105c,2025-12-14 21:53:51.098928+00,Test Idea 7,Description for test idea 7,Hook 7,"[""Instagram""]",Pending,,,5610e481-186e-4ec1-89aa-775c5214bdfc,Caption for idea 7,Test CTA,#test #api,
73ae648a-cbc4-401b-90ef-c7e723ec762b,2025-12-14 21:41:16.505257+00,Test Idea 10,Description for test idea 10,Hook 10,"[""Instagram""]",Pending,,,5610e481-186e-4ec1-89aa-775c5214bdfc,Caption for idea 10,Test CTA,#test #api,
73afc3ca-8e20-4eb5-961a-2a2fb93ce60f,2025-12-14 21:39:46.905951+00,Test Idea 33,Description for test idea 33,Hook 33,"[""Instagram""]",Pending,,,5610e481-186e-4ec1-89aa-775c5214bdfc,Caption for idea 33,Test CTA,#test #api,
73d3ec2a-0a89-4b05-b081-0f16014419be,2025-12-14 18:41:34.067244+00,Manual Test Idea,,,[],Pending,,,5610e481-186e-4ec1-89aa-775c5214bdfc,,,,
74bacfce-11ec-4f81-b0a3-f5136b7c6b4c,2025-12-14 21:40:20.497562+00,Test Idea 26,Description for test idea 26,Hook 26,"[""Instagram""]",Pending,,,5610e481-186e-4ec1-89aa-775c5214bdfc,Caption for idea 26,Test CTA,#test #api,
